gene	GSM2611337
RC3H1	12.66
RSPH6A	2.00
TBL3	10.91
WDR18	10.60
SPEF2	2.58
OR8G5	0.00
ELL2	13.48
KLHL32	6.70
NKX2-4	2.58
WDR90	9.47
TRA2B	13.70
C9orf78	10.61
TSPEAR	5.83
WASF1	4.86
COPS7B	7.84
VPS36	10.38
GPX3	13.53
SAAL1	8.65
CDS2	12.09
DSC2	10.93
SLC35B1	11.11
TM7SF3	10.07
LALBA	0.00
FCGBP	10.79
DISP2	6.21
PLCD4	6.82
SEZ6	3.70
HK3	5.00
NAGA	11.20
ZNF383	5.86
HAUS3	9.55
WFDC2	8.17
ENTPD5	11.03
CXorf49	4.86
NPY	2.58
TMEM144	7.12
SCYL1	11.98
CCDC97	10.08
C3orf30	1.00
TBC1D15	10.20
NDUFB9	10.61
EBF4	7.30
TBCA	10.40
PURB	13.85
B3GAT1	0.00
RCAN1	12.28
ZFAND4	6.11
CD274	9.88
MANBA	9.03
NUDT5	10.16
GCDH	9.49
MEIKIN	0.00
FAT3	5.29
STX7	11.22
SIPA1L3	12.35
DDX59	8.22
FOXS1	6.38
KPNA2	8.50
SLC25A40	8.28
AGBL5	8.77
RASD2	7.12
RHBDL2	7.47
KLHDC8B	10.17
ITGA6	15.39
ZNF729	10.15
NSUN7	5.04
PCDHB5	3.32
SYT15	4.70
TBCC	9.15
RAI2	9.08
SNX4	11.64
KLHL10	4.46
PPP1R14D	3.46
SCG3	3.91
PELI2	11.13
PRR29	5.70
ADRB3	7.21
FGFR3	9.59
ACPP	12.56
NUP205	11.38
AGMAT	1.58
MNX1	1.58
SPI1	6.66
TFF2	2.81
RARB	8.19
PIDD1	6.83
SPATA6	8.85
AVPR1B	3.46
NOTCH3	10.82
GPR153	7.83
GPR176	0.00
FAM214B	12.38
CLEC11A	6.19
MTUS1	12.62
SPSB3	9.48
ACR	2.00
RCBTB2	10.18
RIN3	11.17
CACYBP	10.87
OR12D3	0.00
ELK3	8.71
GTPBP6	10.34
FLOT1	11.00
MB	2.58
CHRNB4	5.36
KCNJ12	3.00
HIST1H2BC	9.55
ARHGEF12	13.76
PKN3	7.17
EZH2	9.73
SPRR3	0.00
ELMOD3	8.37
SLC25A13	9.02
SLC25A5	14.31
RFC3	8.58
ZNF275	10.78
ZNF253	8.79
C18orf25	10.76
OSBPL2	11.28
GPR89A	10.13
DPPA2	2.81
XPNPEP1	11.50
KDELC1	8.22
COBL	7.94
CRLF2	9.33
SIPA1L2	11.14
PLCD3	10.73
UST	9.76
NCF2	8.60
MAFA	9.92
HDAC3	11.31
KCNMA1	12.21
CNBD1	0.00
EPDR1	5.78
ARHGEF19	9.69
HIP1R	12.99
MECOM	11.18
SOHLH1	0.00
SUPT6H	13.77
C6orf141	8.89
L1CAM	9.11
HNRNPH1	14.61
INTU	9.38
ZNF613	7.98
SEPT11	11.99
PNMT	0.00
ADGRF1	7.93
ROS1	0.00
RHOQ	11.40
CYTH2	12.13
CNOT6	11.35
BTBD1	11.57
FKBP11	9.83
SPAG16	3.58
ENKD1	6.19
ARMC5	10.49
CKMT1A	6.89
C15orf48	5.04
JUNB	16.82
CEP295	9.71
AURKB	5.13
MOB3C	10.42
PLXNB2	13.08
LTBP1	10.72
POLDIP2	10.86
ENGASE	7.32
ASF1B	6.30
CD226	7.22
FADS6	6.93
DCUN1D4	8.89
GKAP1	8.74
OTOP1	5.09
ATP1B4	0.00
SCO2	8.11
ASH2L	10.72
KATNAL2	4.32
VPS25	10.52
CASKIN2	11.94
ZBTB32	5.58
KMT2A	13.14
CA14	5.09
WDR20	9.85
LDLRAP1	11.73
HPGD	11.43
OPN5	0.00
DUSP8	11.74
SYNDIG1	1.00
ETV3L	0.00
CPOX	9.62
AMN	3.46
KLHL30	5.09
UBTD1	9.52
RAD50	10.54
PNLDC1	3.17
BCKDHA	11.61
KCTD15	11.07
ANKRD29	6.79
SIL1	11.04
THG1L	8.89
NFKBIZ	13.40
GTF2E2	9.27
HIST1H1D	10.29
RBFA	8.95
PNMA3	0.00
HP1BP3	12.25
RTKN	11.18
FST	8.43
GSTM2	7.49
ICAM5	4.81
DEDD	10.10
TNFRSF9	11.18
LATS1	13.06
OR6C75	0.00
ELOVL1	10.92
FSIP2	0.00
TAF3	10.03
TMEM235	1.00
CERS2	11.64
DYSF	7.11
MYOF	10.87
IFT140	10.02
GLI1	7.83
CFAP126	4.46
COL11A1	5.13
OTOF	5.43
SLC29A4	5.13
ABCB7	9.97
CHST2	9.83
PAPOLG	9.81
CHD1	13.83
HOXB7	5.32
HIST3H2BB	4.00
NUPR1	11.94
RNH1	12.28
SPAG5	7.26
KNDC1	4.58
LRRC1	11.09
FLT4	9.60
DUT	8.96
NACA	13.82
TMEM210	1.58
TRIM10	2.81
CAAP1	8.18
TLE2	9.03
EIF2AK1	10.79
ASCL4	5.04
SLC17A1	0.00
TMEM38B	7.86
NVL	10.70
TAF15	10.15
CLPB	10.83
AHSG	4.58
PSTPIP1	8.02
IRGQ	11.57
ADARB2	8.54
ARHGAP15	7.33
KRT75	10.07
DNMT3L	2.00
S100Z	0.00
TEX11	3.70
ADGRG4	3.91
CACNA1C	8.74
ZP3	0.00
YWHAE	13.82
ULK4	7.10
ELMO1	9.99
GPSM3	8.25
UCP3	3.32
ADPRM	7.82
SOWAHA	6.48
CALML3	7.64
LDLRAD2	1.00
SFT2D3	7.57
HOXC13	0.00
CAMKMT	6.61
SLC38A9	7.42
MOGAT1	2.00
EMSY	11.18
CDCA7	9.20
SHISA2	6.51
FBXO17	6.98
ADAM18	0.00
DYRK1B	8.73
C1orf74	11.55
VPS35	12.23
FREM3	3.58
GJB4	9.76
AICDA	4.00
NUDT2	7.96
CNNM2	10.52
KIAA0319	4.39
GTF2A1	11.18
B3GNT3	5.04
NPFF	6.19
MAGEL2	2.58
SLC15A1	5.88
LRRC47	10.67
ENAM	0.00
H1FOO	3.17
THNSL2	8.39
MYH11	12.07
SPO11	3.46
PAFAH2	9.05
C10orf88	9.95
ZCCHC2	11.27
RCOR2	7.34
ARMC9	8.48
ACADL	10.68
CAND2	9.56
RYK	11.67
SHH	10.15
PLA2G7	8.72
VKORC1	9.97
THOC1	10.84
PLAT	12.38
TIGIT	8.24
VPS72	10.49
BEND4	8.94
PHF2	11.85
SLC39A5	4.75
NT5M	8.50
PTK7	12.58
MASP2	6.87
NKX6-2	4.25
PHF19	8.44
ITGB7	10.24
STAG1	12.36
TOB1	12.19
ILK	13.85
DERL2	9.82
SNTB1	9.78
THBS1	17.84
SH3PXD2A	10.89
DHX8	11.39
CIB2	8.02
RBM17	12.07
EEA1	12.46
OR51D1	0.00
KCND1	5.04
TIAL1	10.98
PRR3	8.94
PLK3	12.43
RFX3	8.53
TTC7A	10.65
CNOT8	10.43
TINAGL1	13.70
SUSD6	12.51
ACTA2	11.87
MAP2K7	11.25
SEPT8	10.49
CD109	8.64
YRDC	11.62
PLCB3	11.38
UTP18	11.09
TTLL5	10.11
RTP1	0.00
TUBA1C	15.19
CCL20	3.81
MAP3K5	11.67
RNF24	9.54
MACROD1	8.93
ZNF865	9.79
CAPN9	2.81
TEX35	0.00
SKIDA1	5.67
COA4	7.91
PNPLA5	0.00
BTNL2	3.32
HSD17B14	4.09
XCR1	6.86
VWA8	11.50
SLC5A6	9.19
NEUROD2	2.58
TAL2	3.00
MAGEA10	0.00
CACNG7	3.70
TACR2	4.32
PHEX	4.64
DDB2	9.50
PRDM1	12.39
ABCB8	9.23
GPR62	3.32
NATD1	9.39
SOAT2	6.63
DNAJB12	11.51
ICE1	11.75
TECPR1	11.29
MYH13	0.00
OTC	0.00
PRDX4	9.96
MAGED1	14.62
BPI	4.52
CAV3	0.00
MESP2	5.52
HMGCS2	12.24
IMPAD1	12.41
PALD1	8.71
ERRFI1	17.55
PVALB	0.00
PRSS46P	0.00
ZNF658	4.25
MGAT4B	10.31
PANX3	1.00
WDR1	14.66
FCHSD2	10.59
ARHGEF39	8.83
YPEL1	6.82
ZBTB24	8.90
BEGAIN	4.91
CDC27	11.53
PSMD1	12.51
CRLF3	9.77
EDEM3	12.96
FASLG	10.28
CNPY2	9.95
EHMT1	11.50
SETDB2	8.55
STEAP3	7.20
CYB561A3	7.94
COL4A3BP	11.18
RNF152	6.02
TIMM10	8.79
TMEM233	0.00
BAZ2B	12.42
FKBP2	11.32
SH3TC2	6.81
APOM	4.46
ARMCX1	7.81
HSD3B7	8.57
CALCRL	7.89
KLHL9	12.25
SAPCD1	3.00
FOXR2	0.00
AUNIP	5.09
DNAJC5G	0.00
EVX2	8.39
SMIM7	11.03
COX6A2	1.00
INTS7	10.82
FXYD7	3.70
PABPC4	12.64
CCDC88C	11.25
MTFP1	6.09
ACAD9	11.38
CRKL	11.63
ARHGAP27	9.92
HELQ	8.15
RBM4	10.61
DUSP11	12.40
CYP21A2	2.58
ZNF676	6.52
IL1R2	6.30
DDX1	11.56
MGST2	7.02
TRAIP	5.49
PSMF1	10.06
GIPC2	8.58
ZNF513	9.81
BRAF	12.03
NPFFR1	5.67
OR2A14	0.00
AP4B1	8.86
APLF	8.28
S1PR2	9.25
CCDC73	6.09
COPS4	11.48
LIMA1	14.67
PNKD	10.17
SYT7	11.78
PGBD5	3.32
SREBF2	12.10
HEPACAM	2.00
ATRIP	8.92
NT5C3B	9.87
PIK3R5	9.52
SLC11A2	10.51
KCNU1	4.91
SLC44A5	3.17
RAB40B	6.54
SRSF6	13.06
ACTL6B	4.58
KIAA0753	9.03
NUDT16	7.68
TMPRSS7	3.91
PITPNM2	10.95
CA1	3.17
PCSK1	3.46
ELANE	2.00
AKT1S1	10.55
LPCAT3	10.84
APIP	8.62
SMYD5	9.50
SLC28A3	8.89
XPO1	11.39
TPRG1	4.64
HEXIM1	12.65
WDFY4	9.65
TTC12	7.87
SMC6	10.82
RPS6KA3	11.85
ADAMTS5	7.75
OR6K2	0.00
BET1	9.25
MYO1A	2.00
GPAA1	9.86
KCNK15	0.00
CUL4A	11.83
POMP	10.94
RAMP2	6.04
TTC4	9.46
C1orf127	0.00
KCNH2	6.64
JAKMIP1	9.80
IQCK	6.82
GDI1	11.56
EXO5	6.71
SLC35E2B	10.69
SSB	12.95
EFCAB11	0.00
PFN4	0.00
TBX22	1.58
SYTL2	9.78
GFI1B	0.00
LCLAT1	9.58
SERPINB12	3.17
RASSF4	7.26
MARK4	11.16
TIFAB	4.95
RB1	10.86
OR10G7	0.00
SRD5A1	9.78
ZNF558	6.02
MARC1	2.00
CD7	11.74
FAAP100	10.62
URI1	10.54
KRT19	14.16
PXDN	11.83
TFAP2A	10.48
ACTL9	0.00
SLC3A2	14.12
GLIPR1L2	2.81
STXBP5	11.47
B3GAT3	10.12
SLC35F2	6.46
CDKN2C	6.99
RIOK1	11.26
TBP	10.11
PLEKHF2	10.74
DDX20	9.92
SLC25A43	6.30
GOLT1B	10.47
ABHD4	10.79
CCNG2	11.46
FNTA	10.90
OR1M1	0.00
PDE9A	9.01
TSR2	10.50
USP26	1.00
KCNAB2	8.31
PRR19	2.58
ZIC5	3.70
WDR83	8.50
ASB4	2.58
OR8B2	0.00
CCL17	4.86
HCK	6.15
CASP14	0.00
MAP3K4	10.98
LRRIQ1	1.58
SORBS1	9.77
GSDMA	13.08
PIP4K2C	11.68
TEAD3	10.94
CHRNA4	4.39
APEX1	10.17
IDS	10.30
ASTN1	5.98
RANBP3L	0.00
ZIC1	4.86
EIF3A	14.78
TP53	11.88
GLOD4	10.70
LSM5	7.44
TUBA1B	14.00
SECISBP2	10.02
ARAF	11.40
RPS6KA4	10.52
SLC17A4	0.00
FUNDC2	9.21
MDP1	9.05
CPLANE2	5.73
SYTL3	11.39
LMO7	13.44
LONRF3	10.90
NPAS1	3.46
IGHMBP2	8.46
SOX14	0.00
CYP2S1	12.44
SMARCA2	13.20
DGUOK	8.90
ALKBH7	6.89
PCDHGB5	7.41
MYD88	10.60
117153	7.88
ENKUR	4.52
RNF169	10.79
IL15	7.11
RXRA	11.84
TAB3	10.77
SULF2	9.79
PSMA4	11.36
WIF1	9.51
GJA5	4.91
OPHN1	9.89
KDM7A	12.42
CERS4	9.42
LPAR4	3.32
KCMF1	12.42
TATDN2	13.38
SHOC2	12.68
CD44	13.98
NR0B1	0.00
TAX1BP3	11.16
DHX9	12.58
TC2N	9.92
PLPPR5	1.00
RIPPLY3	6.21
NARS	13.52
MPZL1	9.09
SLC30A7	11.52
MYOM3	4.00
FANCD2OS	0.00
DAPK1	13.23
RPL37A	13.60
SYT10	7.68
PPDPF	9.72
CPA6	8.81
LITAF	13.30
LCORL	9.53
LMOD3	2.32
CD6	7.39
ALG5	9.96
MEA1	10.47
NHLRC3	9.99
NRG2	11.15
GIPC3	1.58
XPA	8.28
ICOSLG	9.38
CACNB2	7.89
IL20RA	4.17
GINS4	8.91
RDH11	10.76
MED24	10.77
GPR150	0.00
CTSV	13.89
CYP4F3	8.71
PHF1	11.29
NPRL2	8.99
FFAR4	2.00
MRC2	9.42
LENG9	8.83
SGSH	9.46
CNTFR	8.43
ADORA1	8.75
SAMD4B	12.23
FZD5	12.30
FGF22	0.00
PCGF3	11.62
COX7B	11.09
PXK	10.28
GAK	12.25
XRCC4	8.80
MDK	6.73
CSNK1E	12.08
MYBL1	8.05
CALCR	0.00
MRGPRE	7.56
INF2	11.22
RNASE10	3.70
APOOL	8.12
ALPG	0.00
TTPAL	11.29
SOS1	11.19
GPER1	7.76
EN1	2.32
P4HA2	9.63
CTNNAL1	12.96
ANKDD1B	5.73
SPA17	5.49
UROC1	3.17
SASH1	11.78
CDR2	11.53
THEMIS2	6.00
ABCC8	6.67
MYF6	0.00
GPR35	6.95
CETN2	8.87
PRPF8	14.05
SUV39H2	7.86
FAM198B	8.84
NME1-NME2	3.00
PCDHGC3	11.47
MED28	9.83
TALDO1	11.94
TSTA3	10.24
TROAP	4.25
PITPNB	11.31
CEACAM19	4.81
ILDR2	5.78
TXNDC17	11.25
TTC21A	7.59
MRPS36	8.69
FBXO9	10.24
CSNK2A2	10.73
NEU4	2.32
MUT	10.87
OGFR	11.41
ANKRD13B	8.88
SAXO2	6.17
GPX8	8.47
SLC24A2	3.58
GCSH	9.98
KIF3C	9.39
SCAI	9.78
IPO7	13.74
ACOT4	3.17
TNKS1BP1	14.22
PERP	14.72
COL6A3	10.03
PTPRCAP	7.92
CCT8L2	0.00
SYN1	4.91
SYT4	1.58
OPRL1	0.00
POLR2A	10.65
KIAA0895	4.09
PROX2	6.86
EXOSC5	9.38
DZIP1	8.26
SWAP70	13.17
GPATCH4	8.99
FAM220A	11.82
EPB41L4A	11.26
HOXB4	5.67
UPK3A	2.32
GALNT5	6.71
CAMKV	2.00
RAB38	6.32
FBLN2	12.40
MYCL	11.03
RASSF2	11.81
GPX6	0.00
MED17	9.67
P4HB	15.25
UBR7	9.70
FAM198A	4.25
KRTAP1-3	0.00
GLE1	10.53
SMARCA4	13.40
SNX29	8.54
MAP3K9	9.51
IL36RN	0.00
CCNO	7.87
ATG7	10.39
TNFSF15	5.67
UQCRB	11.97
TRPS1	11.28
PHKG2	9.84
RBBP5	10.70
RNF166	10.35
IFITM3	13.95
YIPF7	0.00
IRGC	3.00
DCUN1D5	10.59
TUBB3	4.58
BASP1	10.03
MRGPRX4	0.00
CYC1	10.65
COL5A1	10.44
GDPD2	5.78
LCMT2	7.84
NLK	9.74
TMUB1	8.86
C2orf69	7.13
CACUL1	12.06
ADH7	11.45
HOXC9	6.29
LYRM9	8.26
FBXL13	2.81
ABHD10	8.54
ACTR5	9.41
SLC35A5	9.26
CFL1	15.35
SERPINA1	4.09
PGAM1	12.37
RPGRIP1	6.51
RBMS3	12.77
CKS1B	8.07
NDUFA5	9.62
MIA	9.38
HLA-DMA	7.58
DESI2	10.61
MYO1C	13.56
HKDC1	1.58
SIRT3	8.32
RASL10A	4.32
MRVI1	7.89
PPP1R1C	5.13
DCP2	10.02
OR3A1	0.00
KLHL26	10.32
ZFP36	15.70
PITRM1	12.46
CLDN3	12.51
THRA	10.88
EPHX3	6.38
SOX13	9.60
KRT16	12.97
AAK1	12.04
CYP4F2	2.81
IAPP	2.81
IER5L	10.93
STEAP1	5.39
GIMAP1-GIMAP5	10.90
SLC37A4	8.36
AP3S1	10.23
DPYSL5	8.37
PDCD2	8.94
HAS3	8.52
GTF2B	11.04
FLOT2	10.99
ANXA5	13.73
AKIRIN2	10.39
RUNDC3B	8.63
GPN3	9.15
GAN	10.20
DRAM1	7.85
SUN2	13.84
CDX4	1.58
EMC7	10.85
SPTY2D1	13.60
DOCK11	9.73
GRB2	10.91
DNM1L	12.02
BAG3	14.12
PPP1R3F	7.55
SUOX	11.74
CFAP206	1.58
SUCNR1	0.00
PRR16	7.60
IL7	8.38
H2AFY2	8.13
CCDC39	4.81
TYW3	5.64
TARS2	9.67
GMDS	10.55
PSMD6	10.78
PGAP3	8.95
UTP3	10.48
FSHR	0.00
MAPK6	12.55
SRFBP1	10.69
CIDEB	2.58
PCMTD1	12.40
ZNF483	2.32
SLC25A32	9.26
OR2M5	0.00
ST14	13.64
DTX1	8.06
RPS6KA1	12.26
ZDHHC12	7.62
ACTN2	7.03
MEIOC	2.32
GYG1	8.51
UGT2B7	6.48
ATP2B1	13.72
PPP1R15A	15.16
TNFRSF17	0.00
RTEL1	9.11
MAP3K15	6.02
CA6	2.58
ADAMTSL2	6.38
HIVEP2	13.53
CAMTA2	9.71
RAD54B	4.46
ZNF502	5.75
PCDHB12	4.64
LSM3	9.23
SSPO	6.54
MAP2K2	11.65
CCT2	13.47
APOC2	1.58
MZF1	6.46
ZFC3H1	11.76
TMEM263	9.76
RPL4	16.32
GZF1	9.73
SRA1	11.34
CSNK1G1	10.75
MAD2L1	9.63
FOXI3	1.00
SLC7A9	0.00
EIF4ENIF1	11.08
IQSEC2	10.04
NOBOX	3.32
SLC5A1	9.65
PSMG1	8.85
AK5	5.98
SMARCAL1	9.89
TROVE2	10.56
GNPTG	10.49
ADI1	9.62
ATP6AP2	11.72
SNRNP40	10.36
OR4B1	0.00
NUP210L	8.69
PCDHAC1	2.00
POU1F1	3.91
NOL8	10.96
BACH2	10.16
SLCO4A1	13.94
VAPB	10.92
LIMS1	12.31
TRPM4	10.30
SLC18B1	7.63
AHRR	7.00
APOA2	2.00
HAUS2	9.29
BTG4	0.00
MSLN	3.00
USP37	11.75
MSL3	10.19
TUBB2A	12.01
CDH26	1.00
TMEM236	2.58
APOH	3.70
GRM4	2.58
GOLT1A	5.29
ASB3	8.24
MORC4	9.58
COX11	7.60
RAB17	6.94
SEC62	13.16
PROKR2	7.28
ANKHD1	13.06
KIRREL3	6.60
ANKIB1	11.70
GABRQ	3.32
GPR85	2.32
TMCO2	0.00
GFPT2	9.57
RRP15	10.75
TIGD2	9.56
RPS21	12.56
CPEB4	12.35
FBLN5	7.34
PLEKHB1	8.47
ECM2	7.96
CCIN	2.00
PLPP7	4.17
LMTK2	12.20
CCDC178	0.00
C1QTNF3	4.91
LYN	11.32
RGCC	8.76
TAS2R46	0.00
PEX14	10.96
FLNC	11.69
GNG7	6.04
GXYLT2	9.38
SEC16A	13.59
ACKR3	10.48
WDR47	9.06
ARHGEF18	11.35
SNRPB	12.44
EPHX2	4.70
PADI3	11.13
KCNA6	6.66
ZNF726	6.88
NPNT	7.38
RPTOR	11.10
TMEM50B	10.44
GDF10	6.79
CEP19	8.29
SMARCB1	10.37
SLC25A35	7.35
SYNE3	7.90
RRP12	11.71
ATXN7L3	11.80
ATP1B3	13.40
LTBP3	12.28
GTSF1L	2.00
GIMAP6	11.39
LHPP	8.47
FBXO10	9.01
FASTKD1	8.12
OR2L13	0.00
EFEMP2	8.89
KRT7	13.51
TFAP2D	0.00
IFNAR1	11.49
DAPK2	8.53
TCHHL1	0.00
PLCL1	7.75
CCHCR1	8.48
RWDD1	10.03
IDH3B	11.69
ATG13	9.70
CD46	6.63
SMCO3	0.00
COL16A1	13.97
LHX4	4.81
FAM131B	1.58
TMEM266	5.00
PTGER3	10.86
WNT5B	7.80
DDOST	13.18
NFKB2	13.41
ARL13A	0.00
OR5B17	0.00
KLHDC10	11.50
IRAK1	11.73
TRAPPC3L	0.00
MUSK	4.39
DUSP18	7.30
STRA6	8.14
SLC1A7	2.58
UBN1	12.53
ROBO4	6.49
SETD7	11.41
APBA1	6.79
TPX2	7.48
ALDH5A1	8.93
ZFAND5	14.14
AKR1B10	10.43
THRSP	4.52
INO80C	8.61
ZSCAN10	1.58
TOR4A	10.22
ELFN2	0.00
GPC3	10.58
MYO9A	11.51
TTC9B	3.17
MS4A6A	4.25
MRO	5.36
RPH3A	5.00
UBE2G1	11.41
APOA1	3.70
SNX15	8.20
OCIAD2	6.04
KCNAB1	7.43
SLC38A5	5.00
CCDC70	0.00
SEC24B	11.61
PSMC1	11.67
ANK1	5.73
EGLN3	11.53
MLF2	12.35
CYP11B1	0.00
NEIL3	6.75
ADRA1B	5.67
GTF2E1	8.91
VPS50	10.11
GNAL	7.07
MEF2C	8.19
CRISPLD2	11.92
CRLS1	10.13
KRTAP3-1	0.00
ZC3H12A	11.20
DNAJC21	11.31
SLC8B1	9.21
USP14	11.45
C3orf80	2.00
TMEM225	0.00
MYBPH	3.32
RPRD1B	10.94
NAA25	11.92
HAP1	8.34
DCLRE1C	8.94
TRPC4AP	11.97
PRICKLE4	5.52
APLN	3.46
MBD3L1	1.00
ZCCHC3	9.66
MMP25	8.79
ZNF8	6.23
BMP5	9.10
ADAMTS8	6.69
TBPL2	0.00
NDUFA13	11.19
VIP	1.00
ACSL4	14.14
GNAQ	12.02
TIGD3	5.13
DPPA4	0.00
GPR3	8.59
COQ7	7.46
PAX4	0.00
PSMA5	10.57
TIMM44	10.48
PSIP1	11.04
EID2B	6.44
SEMA7A	7.77
ZNF148	11.81
OLFM2	5.75
CDHR2	2.32
GOSR2	11.58
OTOA	7.71
COX4I2	6.30
MAT2A	13.79
SPATA25	2.32
NRP1	9.45
MAD2L2	8.52
KIAA0100	12.88
SNAPC3	9.06
POU2F1	10.50
ABCF1	12.67
TMEM176A	13.88
RAD18	8.67
NCS1	10.55
PRDM11	10.33
GTF3C4	11.58
DCAF12	10.88
DCAF6	10.77
PDZD2	11.16
ATP2A3	10.60
CCT6B	3.46
RAB4A	9.77
ACAD8	9.52
LRRC52	4.09
AJUBA	11.78
ATP6V1F	10.86
ADGRG2	7.58
THAP1	8.49
UBALD2	10.68
ASPHD2	4.95
S100A4	9.57
IL10RA	9.49
MAD1L1	10.00
LGI1	6.74
FOXF2	5.25
SPDYA	6.39
FHOD3	11.93
LMO4	12.80
BNC1	6.27
NKRF	9.61
NR2F6	11.04
KLK15	0.00
HFM1	2.32
LRRC27	7.29
COX5A	10.61
FAM126A	10.06
MYBBP1A	13.41
ARSG	7.12
LRRC30	0.00
OR4Q3	0.00
MPLKIP	8.89
CPLX3	3.17
FBXO34	11.81
C1orf146	4.00
TNFSF11	6.61
NDUFA2	9.44
UBE4A	11.21
HMMR	6.91
FUT7	3.32
SETD3	12.62
ZNRF2	12.16
DDX55	9.19
SNX20	8.14
UBXN2B	9.13
TAS1R3	8.53
CCDC173	6.39
GPS1	11.72
GABRG1	4.39
CRIM1	13.91
CSNK1A1	14.53
MBD3	9.78
FIS1	10.59
PARP16	7.28
INSYN2	5.70
MLIP	5.21
SARAF	13.22
MRPS21	9.56
NAP1L1	12.24
INSM1	4.17
PFKL	11.45
SFRP1	8.15
RANBP3	11.84
CNTNAP3	0.00
SLC39A9	10.71
PCDHB4	5.75
FERMT2	12.85
ZNF574	10.93
MSI1	7.91
HS3ST3A1	8.10
RASGEF1B	11.21
DIS3L2	9.90
SLC4A1	3.17
WFDC8	3.58
CDC42EP4	11.52
RNF26	8.14
FCAMR	7.04
CCDC66	9.70
C1orf43	10.56
FOXN2	11.09
NR1H2	11.48
CXCR4	11.61
KIF21A	12.03
WBP1L	11.80
TMEM108	2.81
100506627	4.00
NCF4	7.91
BBC3	9.80
ZBTB49	8.87
CDCP2	1.58
NXF3	1.58
SLFN13	9.16
DLG5	10.56
GAL3ST2	1.58
SLC52A3	8.63
MND1	6.21
ABCA4	7.86
MAP3K12	9.41
SPDEF	8.92
FANCL	7.23
STK31	0.00
FGFR1	12.81
DNMT3B	8.88
STX6	12.15
ATP12A	11.14
TMEM229B	8.69
CHTF18	6.83
ADO	9.93
PFN1	14.53
TFAP2C	11.55
MRE11	9.94
TOR2A	10.13
ARHGEF15	6.74
OSBPL1A	10.36
TAF9B	8.92
TRA2A	13.16
PROCR	10.30
CARTPT	2.32
DNAJC19	9.54
TCTN3	8.11
TRMT6	9.78
SP140	7.11
HRAS	11.26
ACSS3	7.46
TMEM160	8.69
SOAT1	10.53
LIAS	9.04
PDP2	10.03
CELA2A	3.70
RNASE6	3.17
MMP28	9.35
ANKRD9	9.51
CDX1	2.00
CPSF3	10.29
SNX5	12.22
ADAMTS12	6.98
MCAT	7.84
ATXN7L3B	11.46
RPS7	11.80
HTR5A	0.00
PITPNM3	10.28
CCDC159	6.61
SLPI	4.81
KANSL2	10.94
ULK2	10.52
NRBP1	12.14
KRTCAP3	8.57
GIT2	11.47
LRRN2	5.32
CASP8	10.23
ARAP1	11.36
OTOGL	2.81
MNS1	3.58
NEU1	10.99
OLFM1	9.20
SNAP25	3.58
AGTPBP1	10.67
CDC20B	0.00
EGFR	14.73
BHLHE40	13.25
CHCHD4	8.76
PLLP	9.40
RASD1	13.06
MARS2	9.45
JKAMP	8.88
ALDH9A1	10.55
AGTR1	11.29
CCDC110	1.00
SOST	1.00
GDPD4	0.00
SDS	4.00
PTP4A1	14.48
RWDD2A	4.58
NPRL3	8.95
TIMM23	12.20
EPN1	11.88
LILRB3	6.15
HNRNPAB	14.85
RASEF	11.66
DBF4	9.80
TMEM69	7.75
CCL19	5.55
ORC6	8.94
FITM2	9.64
ZNF706	11.08
EPRS	13.52
CTPS1	11.44
OR10J1	0.00
CSRP3	0.00
INSL3	4.86
BDP1	13.14
AIP	10.08
VDR	12.43
GUCA1A	5.29
ITGB5	11.92
NUDT13	8.97
MMP1	0.00
SAFB	12.29
OR5J2	0.00
TMEM150B	3.46
POC1B	9.04
CD300LG	5.75
SRL	6.15
OR2D2	0.00
SOX10	5.95
RNF38	11.48
MSMP	0.00
PDCL2	0.00
LIPM	3.81
RAB19	7.59
SDHAF1	8.16
USP15	11.63
HSD11B1	6.97
EIF2S1	12.20
UPF3A	10.34
TAS2R39	0.00
ADAMDEC1	8.04
MYO5A	10.63
CDK2	9.65
DSEL	9.67
ACE2	7.36
PFKFB4	10.51
NECAP2	11.18
OR51B6	0.00
PTPRB	7.34
MSRB3	12.57
FAM104A	10.97
HGF	10.57
LRCH3	11.80
DRG2	11.12
SNX27	10.78
MRPS35	9.12
SLC16A2	9.34
SCFD2	9.38
DNAH1	7.04
PIEZO1	14.19
DRAXIN	4.52
LTA4H	9.93
SLC25A19	8.29
USF3	11.12
SNCAIP	9.69
CTBP2	12.79
COTL1	11.96
TIAM1	11.83
PSMB6	12.41
PTPN6	9.64
LEO1	10.42
TSPAN12	9.46
ITGA4	10.09
UBE3B	11.55
CITED1	6.39
TNFRSF8	2.32
ATP6V1H	11.16
DDX50	12.16
RS1	5.78
CCDC58	8.28
ANKRD16	8.78
PRPS1	10.54
CDX2	1.58
COMP	3.81
LRIT3	3.58
NMUR1	0.00
DCST1	6.44
SPTLC3	5.58
CALCOCO1	10.15
IFNK	1.00
EPB41L1	11.09
SDSL	5.04
ATP6V0C	13.04
EZH1	11.16
STAC2	7.48
CHRNA3	2.32
AGO3	9.87
PMPCA	11.66
TLN1	14.72
KLF8	7.50
H6PD	11.40
PIGX	9.65
FRMPD1	3.81
MAS1	2.00
VPREB3	2.32
DPY19L2	0.00
GNL3L	11.40
